iter	Passed	Remaining
1665	70041	350375
1666	70079	350311
1667	70118	350257
1668	70158	350203
1669	70197	350146
1670	70238	350101
1671	70277	350042
1672	70317	349987
1673	70356	349934
1674	70391	349856
1675	70433	349811
1676	70471	349753
1677	70510	349694
1678	70549	349637
1679	70587	349577
1680	70627	349522
1681	70662	349447
1682	70703	349398
1683	70737	349320
1684	70775	349256
1685	70816	349209
1686	70854	349149
1687	70900	349126
1688	70937	349060
1689	70977	349006
1690	71013	348936
1691	71051	348876
1692	71091	348824
1693	71130	348768
1694	71171	348718
1695	71206	348641
1696	71247	348598
1697	71286	348537
1698	71327	348492
1699	71366	348435
1700	71406	348384
1701	71448	348343
1702	71488	348290
1703	71526	348229
1704	71566	348178
1705	71605	348121
1706	71644	348063
1707	71684	348013
1708	71722	347955
1709	71763	347904
1710	71801	347843
1711	71841	347793
1712	71881	347743
1713	71915	347660
1714	71954	347605
1715	71991	347539
1716	72026	347464
1717	72067	347415
1718	72107	347364
1719	72145	347305
1720	72186	347258
1721	72226	347205
1722	72265	347151
1723	72304	347095
1724	72344	347041
1725	72384	346992
1726	72423	346937
1727	72463	346884
1728	72502	346831
1729	72543	346781
1730	72581	346724
1731	72618	346658
1732	72657	346603
1733	72697	346549
1734	72736	346493
1735	72776	346442
1736	72816	346393
1737	72856	346339
1738	72894	346282
1739	72932	346221
1740	72973	346173
1741	73014	346126
1742	73047	346045
1743	73089	346000
1744	73128	345943
1745	73160	345857
1746	73198	345797
1747	73239	345751
1748	73276	345688
1749	73312	345614
1750	73348	345548
1751	73386	345486
1752	73426	345433
1753	73463	345372
1754	73503	345320
1755	73543	345267
1756	73582	345213
1757	73620	345155
1758	73656	345085
1759	73698	345042
1760	73733	344971
1761	73770	344904
1762	73810	344851
1763	73850	344802
1764	73891	344756
1765	73931	344708
1766	73972	344660
1767	74011	344605
1768	74049	344547
1769	74090	344498
1770	74129	344442
1771	74166	344382
1772	74201	344305
1773	74241	344258
1774	74282	344209
1775	74320	344149
1776	74357	344087
1777	74398	344042
1778	74437	343987
1779	74479	343945
1780	74521	343904
1781	74560	343850
1782	74599	343794
1783	74638	343740
1784	74677	343683
1785	74717	343634
1786	74751	343554
1787	74791	343503
1788	74828	343442
1789	74866	343383
1790	74905	343329
1791	74945	343275
1792	74984	343224
1793	75022	343160
1794	75058	343093
1795	75099	343047
1796	75138	342996
1797	75176	342936
1798	75214	342876
1799	75253	342821
1800	75292	342765
1801	75332	342714
1802	75373	342671
1803	75406	342590
1804	75444	342529
1805	75484	342482
1806	75519	342407
1807	75554	342336
1808	75592	342277
1809	75632	342224
1810	75673	342179
1811	75709	342113
1812	75748	342059
1813	75789	342013
1814	75829	341961
1815	75869	341915
1816	75909	341865
1817	75948	341807
1818	75984	341740
1819	76021	341678
1820	76061	341628
1821	76095	341554
1822	76130	341480
1823	76170	341428
1824	76208	341372
1825	76242	341293
1826	76281	341241
1827	76321	341192
1828	76360	341137
1829	76402	341095
1830	76439	341035
1831	76471	340948
1832	76511	340902
1833	76552	340853
1834	76587	340781
1835	76626	340729
1836	76666	340678
1837	76706	340632
1838	76745	340577
1839	76785	340527
1840	76823	340470
1841	76863	340420
1842	76902	340365
1843	76943	340319
1844	76983	340272
1845	77022	340215
1846	77060	340160
1847	77099	340104
1848	77141	340063
1849	77179	340007
1850	77217	339950
1851	77258	339903
1852	77293	339831
1853	77331	339773
1854	77368	339711
1855	77407	339660
1856	77442	339589
1857	77482	339539
1858	77522	339490
1859	77560	339430
1860	77600	339382
1861	77639	339327
1862	77675	339262
1863	77712	339199
1864	77753	339153
1865	77790	339091
1866	77831	339049
1867	77868	338987
1868	77908	338939
1869	77948	338889
1870	77986	338830
1871	78025	338775
1872	78066	338730
1873	78102	338666
1874	78141	338612
1875	78179	338556
1876	78218	338503
1877	78259	338455
1878	78295	338392
1879	78337	338350
1880	78376	338300
1881	78415	338247
1882	78455	338197
1883	78496	338149
1884	78533	338091
1885	78569	338023
1886	78608	337969
1887	78645	337910
1888	78688	337871
1889	78728	337824
1890	78767	337770
1891	78808	337727
1892	78851	337691
1893	78896	337663
1894	78941	337637
1895	78983	337595
1896	79027	337563
1897	79074	337546
1898	79115	337499
1899	79160	337472
1900	79197	337413
1901	79238	337368
1902	79281	337333
1903	79319	337276
1904	79360	337229
1905	79401	337186
1906	79453	337188
1907	79506	337192
1908	79551	337164
1909	79601	337158
1910	79657	337177
1911	79701	337147
1912	79745	337113
1913	79792	337094
1914	79837	337067
1915	79880	337031
1916	79921	336989
1917	79963	336945
1918	80008	336918
1919	80048	336869
1920	80095	336852
1921	80144	336840
1922	80189	336810
1923	80236	336794
1924	80282	336770
1925	80322	336720
1926	80358	336656
1927	80400	336613
1928	80442	336575
1929	80484	336532
1930	80531	336515
1931	80569	336458
1932	80610	336414
1933	80649	336359
1934	80692	336323
1935	80733	336279
1936	80770	336215
1937	80815	336188
1938	80854	336134
1939	80893	336082
1940	80938	336054
1941	80979	336008
1942	81026	335991
1943	81068	335949
1944	81110	335908
1945	81154	335879
1946	81199	335848
1947	81241	335809
1948	81281	335762
1949	81325	335729
1950	81370	335700
1951	81415	335673
1952	81462	335651
1953	81501	335600
1954	81542	335553
1955	81583	335508
1956	81625	335468
1957	81667	335427
1958	81708	335386
1959	81751	335347
1960	81793	335307
1961	81837	335274
1962	81878	335229
1963	81923	335204
1964	81968	335174
1965	82011	335138
1966	82051	335087
1967	82097	335066
1968	82146	335052
1969	82189	335015
1970	82234	334988
1971	82278	334954
1972	82320	334913
1973	82363	334876
1974	82408	334848
1975	82448	334800
1976	82490	334760
1977	82534	334726
1978	82574	334680
1979	82618	334646
1980	82659	334602
1981	82698	334551
1982	82738	334501
1983	82776	334444
1984	82816	334396
1985	82855	334341
1986	82896	334296
1987	82933	334238
1988	82969	334172
1989	83007	334117
1990	83049	334074
1991	83085	334010
1992	83125	333961
1993	83162	333903
1994	83202	333851
1995	83243	333807
1996	83282	333754
1997	83320	333697
1998	83353	333622
1999	83392	333568
2000	83431	333518
2001	83471	333468
2002	83511	333418
2003	83550	333369
2004	83587	333306
2005	83629	333267
2006	83668	333215
2007	83707	333162
2008	83742	333095
2009	83780	333038
2010	83818	332982
2011	83858	332933
2012	83897	332879
2013	83932	332813
2014	83972	332764
2015	84010	332707
2016	84049	332657
2017	84089	332608
2018	84129	332559
2019	84170	332513
2020	84210	332465
2021	84250	332417
2022	84290	332370
2023	84327	332309
2024	84364	332250
2025	84399	332181
2026	84440	332136
2027	84478	332080
2028	84517	332031
2029	84558	331985
2030	84598	331937
2031	84640	331896
2032	84682	331856
2033	84723	331812
2034	84763	331766
2035	84808	331737
2036	84848	331688
2037	84891	331652
2038	84932	331605
2039	84980	331589
2040	85020	331540
2041	85061	331499
2042	85104	331461
2043	85147	331427
2044	85189	331384
2045	85237	331366
2046	85282	331340
2047	85325	331302
2048	85371	331279
2049	85410	331225
2050	85451	331183
2051	85495	331147
2052	85537	331109
2053	85580	331073
2054	85625	331045
2055	85665	330995
2056	85709	330964
2057	85749	330913
2058	85791	330874
2059	85832	330829
2060	85876	330797
2061	85918	330758
2062	85960	330717
2063	85998	330662
2064	86044	330634
2065	86085	330592
2066	86128	330554
2067	86168	330508
2068	86210	330467
2069	86254	330434
2070	86298	330399
2071	86336	330346
2072	86412	330435
2073	86451	330383
2074	86503	330382
2075	86544	330335
2076	86586	330297
2077	86629	330259
2078	86673	330226
2079	86712	330173
2080	86759	330153
2081	86796	330094
2082	86836	330045
2083	86879	330010
2084	86919	329962
2085	86963	329927
2086	87003	329879
2087	87047	329845
2088	87087	329799
2089	87128	329755
2090	87167	329703
2091	87211	329668
2092	87251	329619
2093	87294	329583
2094	87335	329541
2095	87376	329497
2096	87421	329466
2097	87459	329410
2098	87502	329375
2099	87543	329329
2100	87585	329291
2101	87628	329252
2102	87666	329196
2103	87705	329146
2104	87742	329086
2105	87779	329027
2106	87818	328977
2107	87861	328939
2108	87903	328896
2109	87945	328855
2110	87986	328815
2111	88028	328772
2112	88067	328720
2113	88108	328676
2114	88153	328647
2115	88196	328612
2116	88239	328576
2117	88284	328543
2118	88326	328506
2119	88366	328457
2120	88405	328405
2121	88445	328358
2122	88490	328327
2123	88531	328283
2124	88574	328245
2125	88619	328217
2126	88659	328168
2127	88710	328162
2128	88746	328100
2129	88790	328067
2130	88835	328035
2131	88874	327984
2132	88918	327950
2133	88962	327918
2134	89004	327876
2135	89046	327839
2136	89089	327800
2137	89135	327774
2138	89172	327716
2139	89210	327660
2140	89253	327624
2141	89295	327581
2142	89336	327538
2143	89376	327492
2144	89413	327433
2145	89452	327381
2146	89491	327328
2147	89532	327286
2148	89578	327259
2149	89620	327217
2150	89658	327164
2151	89698	327116
2152	89742	327083
2153	89783	327040
2154	89827	327005
2155	89866	326952
2156	89906	326906
2157	89952	326879
2158	89994	326840
2159	90038	326806
2160	90078	326760
2161	90120	326718
2162	90161	326674
2163	90205	326639
2164	90245	326594
2165	90286	326549
2166	90327	326504
2167	90366	326453
2168	90407	326408
2169	90446	326358
2170	90492	326330
2171	90531	326280
2172	90574	326241
2173	90618	326210
2174	90663	326179
2175	90707	326146
2176	90755	326126
2177	90797	326088
2178	90839	326047
2179	90883	326011
2180	90927	325979
2181	90968	325937
2182	91008	325887
2183	91047	325837
2184	91087	325790
2185	91126	325739
2186	91167	325692
2187	91209	325653
2188	91248	325601
2189	91293	325573
2190	91333	325522
2191	91376	325486
2192	91419	325449
2193	91455	325388
2194	91494	325337
2195	91534	325290
2196	91579	325258
2197	91621	325218
2198	91662	325175
2199	91707	325143
2200	91751	325110
2201	91794	325075
2202	91834	325027
2203	91876	324984
2204	91918	324946
2205	91960	324904
2206	92003	324866
2207	92047	324834
2208	92090	324796
2209	92128	324742
2210	92169	324697
2211	92208	324645
2212	92253	324615
2213	92295	324577
2214	92335	324529
2215	92374	324477
2216	92417	324440
2217	92457	324393
2218	92498	324348
2219	92541	324310
2220	92582	324268
2221	92622	324219
2222	92664	324180
2223	92706	324140
2224	92746	324093
2225	92787	324046
2226	92825	323994
2227	92870	323964
2228	92910	323915
2229	92954	323880
2230	92991	323823
2231	93032	323778
2232	93074	323738
2233	93114	323691
2234	93152	323636
2235	93192	323588
2236	93233	323547
2237	93278	323516
2238	93321	323477
2239	93362	323434
2240	93404	323393
2241	93449	323363
2242	93489	323315
2243	93529	323267
2244	93572	323230
2245	93614	323191
2246	93661	323168
2247	93705	323133
2248	93748	323096
2249	93790	323055
2250	93827	322999
2251	93870	322960
2252	93910	322914
2253	93947	322856
2254	93990	322817
2255	94032	322778
2256	94076	322742
2257	94119	322706
2258	94158	322657
2259	94202	322622
2260	94241	322571
2261	94283	322532
2262	94326	322493
2263	94364	322440
2264	94401	322383
2265	94437	322320
2266	94477	322274
2267	94519	322234
2268	94558	322183
2269	94599	322139
2270	94642	322101
2271	94685	322065
2272	94730	322032
2273	94772	321994
2274	94822	321979
2275	94865	321941
2276	94904	321892
2277	94945	321848
2278	94988	321811
2279	95033	321779
2280	95075	321739
2281	95114	321689
2282	95156	321649
2283	95198	321606
2284	95242	321573
2285	95280	321520
2286	95323	321482
2287	95368	321452
2288	95408	321404
2289	95445	321348
2290	95487	321306
2291	95530	321268
2292	95571	321226
2293	95615	321190
2294	95653	321135
2295	95694	321093
2296	95737	321056
2297	95778	321012
2298	95816	320957
2299	95858	320918
2300	95896	320864
2301	95938	320822
2302	95980	320783
2303	96023	320746
2304	96060	320688
2305	96104	320654
2306	96143	320603
2307	96186	320566
2308	96253	320608
2309	96300	320585
2310	96337	320527
2311	96376	320476
2312	96416	320429
2313	96460	320394
2314	96500	320349
2315	96543	320311
2316	96586	320274
2317	96625	320224
2318	96670	320191
2319	96708	320138
2320	96751	320101
2321	96793	320060
2322	96834	320017
2323	96879	319987
2324	96920	319943
2325	96970	319927
2326	97010	319880
2327	97054	319846
2328	97096	319804
2329	97138	319764
2330	97182	319731
2331	97226	319695
2332	97268	319655
2333	97310	319615
2334	97354	319582
2335	97397	319542
2336	97436	319492
2337	97479	319456
2338	97519	319408
2339	97557	319355
2340	97598	319312
2341	97632	319244
2342	97670	319188
2343	97708	319137
2344	97750	319095
2345	97792	319056
2346	97837	319025
2347	97882	318992
2348	97926	318959
2349	97965	318908
2350	98008	318870
2351	98046	318816
2352	98087	318775
2353	98128	318731
2354	98171	318692
2355	98208	318636
2356	98250	318595
2357	98289	318544
2358	98333	318510
2359	98375	318468
2360	98416	318427
2361	98461	318393
2362	98505	318362
2363	98549	318325
2364	98591	318286
2365	98639	318264
2366	98675	318204
2367	98720	318173
2368	98770	318159
2369	98814	318123
2370	98856	318083
2371	98900	318050
2372	98938	317995
2373	98979	317950
2374	99021	317910
2375	99058	317854
2376	99097	317803
2377	99140	317767
2378	99177	317710
2379	99218	317665
2380	99257	317615
2381	99293	317555
2382	99335	317515
2383	99378	317477
2384	99420	317436
2385	99457	317380
2386	99500	317342
2387	99545	317311
2388	99586	317269
2389	99629	317229
2390	99668	317178
2391	99709	317137
2392	99752	317099
2393	99791	317049
2394	99830	316999
2395	99871	316955
2396	99914	316918
2397	99955	316872
2398	99996	316830
2399	100035	316778
2400	100075	316731
2401	100120	316699
2402	100162	316661
2403	100201	316611
2404	100242	316566
2405	100283	316521
2406	100325	316483
2407	100368	316444
2408	100409	316401
2409	100449	316354
2410	100492	316316
2411	100538	316287
2412	100580	316245
2413	100618	316194
2414	100661	316157
2415	100705	316121
2416	100746	316077
2417	100787	316035
2418	100824	315977
2419	100867	315939
2420	100909	315901
2421	100950	315856
2422	100994	315821
2423	101035	315777
2424	101077	315736
2425	101122	315705
2426	101159	315648
2427	101203	315613
2428	101245	315574
2429	101284	315524
2430	101325	315479
2431	101370	315447
2432	101411	315406
2433	101455	315371
2434	101489	315306
2435	101534	315272
2436	101576	315232
2437	101621	315201
2438	101661	315154
2439	101704	315118
2440	101743	315066
2441	101783	315019
2442	101827	314986
2443	101868	314942
2444	101907	314893
2445	101952	314859
2446	101992	314813
2447	102036	314778
2448	102076	314732
2449	102119	314695
2450	102162	314656
2451	102200	314603
2452	102239	314553
2453	102283	314518
2454	102327	314483
2455	102376	314465
2456	102419	314427
2457	102464	314395
2458	102506	314357
2459	102546	314307
2460	102585	314259
2461	102626	314216
2462	102666	314168
2463	102707	314124
2464	102746	314073
2465	102786	314027
2466	102830	313994
2467	102874	313957
2468	102912	313906
2469	102950	313852
2470	102990	313805
2471	103029	313757
2472	103070	313714
2473	103105	313651
2474	103143	313597
2475	103187	313563
2476	103230	313526
2477	103272	313483
2478	103307	313421
2479	103350	313386
2480	103390	313339
2481	103430	313292
2482	103472	313250
2483	103515	313215
2484	103557	313172
2485	103599	313133
2486	103642	313095
2487	103682	313048
2488	103723	313005
2489	103762	312953
2490	103803	312911
2491	103837	312846
2492	103878	312802
2493	103919	312757
2494	103963	312724
2495	104006	312685
2496	104049	312649
2497	104088	312598
2498	104125	312542
2499	104160	312480
2500	104197	312426
2501	104244	312398
2502	104280	312342
2503	104319	312293
2504	104355	312234
2505	104398	312195
2506	104436	312142
2507	104480	312108
2508	104519	312060
2509	104560	312015
2510	104599	311964
2511	104638	311917
2512	104683	311884
2513	104722	311835
2514	104761	311786
2515	104800	311737
2516	104844	311700
2517	104883	311650
2518	104927	311616
2519	104969	311575
2520	105008	311526
2521	105048	311480
2522	105092	311446
2523	105136	311409
2524	105178	311369
2525	105220	311328
2526	105257	311272
2527	105299	311234
2528	105343	311197
2529	105381	311145
2530	105422	311101
2531	105465	311063
2532	105508	311028
2533	105548	310981
2534	105588	310935
2535	105627	310885
2536	105669	310845
2537	105713	310810
2538	105752	310759
2539	105790	310707
2540	105829	310657
2541	105870	310615
2542	105913	310578
2543	105952	310526
2544	105994	310487
2545	106033	310436
2546	106077	310403
2547	106116	310352
2548	106156	310308
2549	106242	310395
2550	106284	310353
2551	106323	310304
2552	106362	310255
2553	106398	310197
2554	106442	310161
2555	106487	310131
2556	106525	310078
2557	106565	310030
2558	106610	310000
2559	106649	309949
2560	106690	309905
2561	106731	309864
2562	106776	309830
2563	106817	309787
2564	106856	309736
